loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,fico_range_high,revol_util,total_acc,loan_status
-1.5624180642985888,0,-1.1123536596852595,6,2,0,0.4811817922599191,5,-1.5490291442871271,-0.6874198616282035,-1.623148134256658,1.656994814028867,-0.06831396211218609,1
-1.6185294140018642,0,-0.11559349847782965,2,6,2,-1.0342895106428724,4,0.6088121317284553,0.01467375662141701,1.6216363184837055,1.145804314156514,0.1624244823108695,0
1.0701986151342027,1,-1.6579340821845907,6,7,1,1.6691887259802256,1,1.1166759033000973,0.01467375662141701,-0.00981955160921468,-0.4672552524648251,-1.145093369419779,0
-0.7194160620318157,1,-1.238683986523527,1,5,1,1.2690541526669763,3,-0.7825954616185079,0.01467375662141701,-1.4781298346928429,-1.5667259723645444,1.2392038896184623,1
-1.4153033388898428,1,0.628506009053065,5,2,3,-1.2891499985683461,3,-0.4034368924314604,-1.389513479877824,-0.4811290251916138,-0.9479524852536398,1.3161167044261475,1
-1.3856495559770359,0,0.8672842092308897,5,10,1,1.2337996892858656,4,-1.0481224106822202,1.418860993120658,1.71227275571109,-0.5056288020530985,0.6239013711569807,1
0.9981949686004108,0,-1.3275316889152757,1,2,2,-0.5503581071314215,3,0.46735235973818084,-0.6874198616282035,-0.1729651386185067,1.5802477148523209,-1.4527446286505197,1
-0.44347607013659396,1,-0.9374347456015043,5,1,2,-0.04736408299018215,3,0.5751864482225705,-1.389513479877824,-0.8074201992101979,1.3349310942701462,-0.37596522134292687,1
0.20242593791930638,1,-1.3844497482599896,3,5,2,-1.2521337374536272,2,-1.4968513595366157,-1.389513479877824,-1.4962571221383196,-1.6362780309932896,0.9315526303877215,1
-0.7875132221938604,1,-0.22248839041790214,2,1,0,-1.3362976570460936,2,0.6215667013341357,1.418860993120658,-0.3542380130732756,1.6724127580598698,1.0084654451954067,1
-0.9504314606519467,1,-1.2900490644687566,1,3,3,1.2558032666489058,4,0.554315334322366,0.7167673748710374,0.17145332284555423,-0.8290630057256864,-0.45287803615061206,0
-0.9823048380941554,0,-0.20999418226906252,3,10,0,0.4382132460248593,5,-1.6139614986433186,0.7167673748710374,0.6608900838734303,0.9467415256673474,1.546855148849203,1
-0.7529763313163698,0,0.8131426405859178,2,5,2,-0.14981267903919243,4,0.19602787903552296,0.01467375662141701,-1.0430749360013976,-1.3104454804714343,0.8546398155800363,1
0.3906475540125722,0,0.6437767079016466,2,10,0,-1.622286323050131,4,0.40010099272641114,-1.389513479877824,0.6608900838734303,-0.955147525801441,1.3161167044261475,1
-1.4991152283200517,1,-0.7541863594185227,3,7,3,1.4517725130640442,1,-0.23994650021319222,1.418860993120658,1.1321995574558295,0.02166488380719074,-0.22213959172755648,1
0.3538910686056797,0,0.6104588195047411,2,2,3,-0.4426185267090909,4,1.3995954472806462,1.418860993120658,-0.7530383368737672,0.7007396631282389,0.5469885563492954,1
-0.20757756355177925,1,1.4919946166728721,4,2,3,-0.301856517526133,4,-0.5935959301888788,0.7167673748710374,-0.5536381749735214,-0.5265286817395686,-0.9912677398044084,0
-0.4400135026707273,1,-0.5209611406401827,1,10,3,-0.742038538643506,1,-1.5014893848477726,1.418860993120658,1.694145468265613,1.2821674635862705,1.0084654451954067,1
1.4580949550924471,1,-0.5848204267342519,1,2,2,1.3453289278666332,2,0.6018550937617206,0.7167673748710374,1.4766180189198903,1.511380898180509,1.162291074810777,1
0.6245040336303374,0,0.2564562552876176,2,6,1,-0.5519475425128905,5,0.3699538282038934,0.7167673748710374,1.1503268449013064,-1.289888221763431,1.7006807784645734,1
-1.5902961715878743,0,-0.8749637048573059,3,9,2,-1.143076761111649,0,1.7045456114891893,-1.389513479877824,1.349727006801552,0.7521328098982476,0.7008141859646659,1
-1.3809440155747041,1,0.5341053252618321,0,7,2,-0.010663433922948053,4,-0.9310122715755175,-0.6874198616282035,1.4947453063653673,-1.2580244707660255,-0.37596522134292687,1
0.3943764728219671,0,1.1615922234035565,5,1,2,0.9642901366200488,4,-0.3605351583032625,0.01467375662141701,-1.314984247683551,-0.542289246749038,0.7777270007723511,1
-0.0035524344091731907,1,-0.13364068802615345,2,7,2,-0.45910188162644733,4,-0.13095290540101348,-0.6874198616282035,-0.6442746122009059,1.0981799981496392,-0.6067036657659824,1
-1.640370224171177,1,0.631282499752807,0,2,0,0.5150612128049508,3,1.2616141942737393,1.418860993120658,1.1684541323467832,-0.5573645698015738,1.6237679636568882,0
-0.6964210627072139,1,0.5354935706117033,2,4,3,-0.6920139327176412,4,-0.29328379129149257,-0.6874198616282035,1.6035090310382285,1.3990012172434234,1.6237679636568882,0
-0.5398064727126286,0,-1.5926865507406505,0,10,1,0.7500622416203339,1,0.9497069920984615,-0.6874198616282035,-0.7167837619828135,-0.3000562149730637,0.9315526303877215,1
-0.8705260575934848,0,-1.0901417340873223,2,8,1,0.5729392952990777,3,-1.1895821826724948,0.7167673748710374,0.08081688561816977,-0.6485017500737225,0.08551166750318431,0
-1.1208075367288226,1,1.3739937619338307,3,7,1,0.6146910867194295,1,-0.31067638620832966,-1.389513479877824,-0.1548378511730298,1.6789225566507375,0.6239013711569807,0
-1.2271705065777532,0,1.530865486469262,5,9,2,0.49375826719545984,4,-1.1965392206392296,1.418860993120658,-1.115584085783305,-0.19726992143304628,0.7008141859646659,0
-1.7167242759825962,0,0.9811203279203177,6,0,3,-1.2053250197086092,0,1.5677238648100709,0.01467375662141701,1.3315997193560754,0.8288799090747937,0.7777270007723511,1
1.5597523845390457,0,1.469782691074935,6,9,3,1.3338801345839564,4,-1.1176927903495684,0.7167673748710374,-1.0249476485559206,0.3440712245443787,1.3161167044261475,1
0.6268124119409151,0,-0.6653386570267741,0,10,1,0.2849975749022361,1,-0.27821020903023375,0.01467375662141701,-0.9705657862194899,-1.016134059968518,1.6237679636568882,1
1.2665883390956667,1,-0.8680224781079507,4,3,1,-0.42075916303665495,4,-1.4493116000972612,-1.389513479877824,-0.5355108875280445,0.004191213905387855,1.546855148849203,1
1.163865504274955,0,-0.3932425684520441,3,8,2,-1.149719266836752,0,1.4691658269479946,-0.6874198616282035,0.9509266830010605,-1.4447529040303904,1.4699423340415179,1
-0.7069863326671662,1,-1.5357684913959364,5,7,1,0.9715378385681542,1,0.433726676232296,-0.6874198616282035,-1.4781298346928429,0.718213333030042,1.0084654451954067,0
0.8549867295634119,1,1.0838504838107768,2,2,2,0.01880378032599982,2,1.6117851052660583,-1.389513479877824,1.2772178570196446,0.0679187159001986,-0.9143549249967232,1
0.5641310624306106,0,1.6877372110046933,0,9,1,-1.2366253673402605,3,-1.5884523594319577,1.418860993120658,-1.0612022234468743,-1.2905734637203643,0.7008141859646659,1
-1.6408141430770575,1,1.1324390710562644,5,5,3,1.4498944575023156,5,-1.1269688409718814,0.7167673748710374,-1.0612022234468743,0.917276121519209,-1.5296574434582049,1
0.42225458011125266,1,0.19814995059303286,1,8,3,-1.3796419686327401,5,-0.41387244938156265,-0.6874198616282035,0.37085348474580004,1.0467868513796306,-1.145093369419779,0
0.42429660707830225,0,-0.7028212814732929,3,9,3,0.07145970770823155,1,0.425610131937772,-1.389513479877824,-1.5143844095837966,0.8042111986251895,0.7777270007723511,1
0.3329380962481275,1,-1.0415531468418346,0,7,0,0.37116255585135743,5,-0.5889579048777221,0.7167673748710374,1.6035090310382285,-0.5823759012296448,1.2392038896184623,1
0.4264274178265279,1,-0.46404308129546873,3,9,1,1.7190704678088482,4,0.7409958530964169,0.7167673748710374,0.7333992336553379,0.7678933749077167,-0.2990524065352417,1
-0.9737815951012528,0,0.5868586485569331,0,4,0,-1.2587571560726207,3,-1.1617540308055554,-1.389513479877824,0.9690539704465374,0.26937985123863273,0.9315526303877215,1
-0.19843283409064416,0,-0.17528804852228572,6,8,3,0.3815002481996085,2,0.3537207396148454,-0.6874198616282035,1.2953451444651214,0.15357396051687974,1.3930295192338327,0
-0.908170380812138,0,1.5142065422708093,1,8,1,-0.09340237572496853,2,-0.35125910768094937,1.418860993120658,1.4584907314744135,0.5126407459500073,1.7006807784645734,1
0.15750134464421559,0,1.2379457176464657,4,2,0,-0.8555025157071746,0,0.03253748681725475,-0.6874198616282035,0.9146721081101068,0.4489132439551963,-1.145093369419779,1
-0.6491880911215453,0,-1.37195554011115,1,7,3,1.522041405007012,5,0.2458866511304558,-0.6874198616282035,0.29834433496389245,1.0279426975639607,0.2393372971185547,1
0.15501539877128565,1,-1.2706136295705617,2,3,3,0.9967416873888603,4,-1.5269985240591333,-0.6874198616282035,-0.5898927498644752,1.668301306318269,-0.2990524065352417,1
-0.9700526762918579,1,0.6201765369538387,3,9,1,0.9488993739281638,3,1.4784418775703074,-0.6874198616282035,0.7515265211008147,0.7785146252401852,1.6237679636568882,1
1.6466717063104173,0,-0.9263287828025357,4,6,1,1.3727312642728426,5,0.998406257865605,0.01467375662141701,-0.1548378511730298,-0.19624205849764606,-1.0681805546120937,0
-1.5030217146917988,0,1.0186029523668365,3,9,2,0.7683918402559027,3,-0.19704476608499427,-1.389513479877824,-1.1880932355652125,-0.12806048378276783,1.162291074810777,1
-1.551053740308052,1,0.3244802774313005,5,7,1,0.010791244540159721,0,0.1681997271685839,1.418860993120658,-0.1729651386185067,-1.609553594672885,0.9315526303877215,1
-1.491746174482438,0,-0.9291052735022778,0,6,3,-0.38900708722708244,4,-1.6220780429378425,1.418860993120658,-0.6624018996463827,-1.1620905967953425,-1.222006184227464,1
-1.2641933433281738,0,-0.06561666588247113,2,4,2,0.6958242052205944,5,-0.0034072093442085306,0.01467375662141701,-0.7349110494282903,-0.9280804685025698,-1.4527446286505197,1
0.22240228868392184,1,-0.31827731955900607,2,1,2,0.34419903008661085,2,-0.25270106981887286,1.418860993120658,-0.8255474866556748,1.6830340083923383,-1.2989189990351493,1
1.2129629352653213,1,1.303193249090406,3,10,1,0.13620066524345129,0,-0.43358405695397795,0.01467375662141701,1.694145468265613,0.9045991453159401,0.8546398155800363,1
-0.48928850122344547,1,-1.6162867216884584,6,7,3,0.29646526249197025,4,1.1004428147110492,0.01467375662141701,1.222835994683214,-1.22513285683322,-0.5297908509582973,1
-0.6064830923758563,0,1.3823232340330571,2,4,0,0.5265184892458984,5,-1.1026192080883097,1.418860993120658,0.8421629583281992,-0.0023185846854798346,-0.9912677398044084,1
1.7013625155148755,1,0.5354935706117033,3,2,3,1.6139857303271807,2,-1.1223308156607248,1.418860993120658,-0.8980566364375824,-0.9784457523371782,1.0084654451954067,0
-1.4148594199839626,0,0.8325780754841129,0,0,3,0.8659581859210054,2,0.07891773992882024,-0.6874198616282035,-1.097456798337828,-0.6903015094466629,-0.6836164805736676,1
0.6531811949502075,1,-1.7176286322290468,0,2,1,-1.1354997583833948,3,0.6540328785122317,0.01467375662141701,0.04456231072721599,0.3615448944461816,-1.222006184227464,0
1.7272873796182877,0,0.4535870949693101,3,8,0,-0.12792227471944703,2,-1.6580227390993059,0.7167673748710374,0.11707146050912355,0.34235811965204493,-1.60657025826589,1
0.2809995842601272,0,0.3147625599822029,1,0,2,0.6059696288208215,1,0.16356170185742702,-1.389513479877824,-0.9705657862194899,1.2770281489092699,0.6239013711569807,1
-0.9859449731223742,0,0.13706715519870552,1,9,0,-1.1382022226898054,5,-0.6967919933621118,-0.6874198616282035,1.549127168701798,-1.1459874108074066,0.4700757415416103,0
0.9799942934593168,1,1.0005557628185122,0,10,1,1.489060235243429,5,0.8975292073479505,0.01467375662141701,-1.3874933974654584,-0.005744794470147129,-0.45287803615061206,1
-0.5708807961242527,1,0.20231468664264576,4,0,3,-1.4804814637970172,3,-0.1042842598618633,-0.6874198616282035,1.4041088691379828,0.3416728776951116,-0.5297908509582973,1
0.36418998722210366,1,1.2476634350955633,1,0,3,0.3725570713916492,2,1.1653751690672407,-0.6874198616282035,-0.7530383368737672,1.4781466632692368,-1.222006184227464,1
1.396123875831551,0,-0.9193875560531803,3,1,0,1.6390806476837276,3,-0.35473762666431674,-1.389513479877824,1.3315997193560754,0.05935319143853049,-0.6067036657659824,1
-0.6800848469708173,1,1.0699680303120658,0,4,0,0.7781929728435247,1,1.1410255361836688,1.418860993120658,0.8965448206646298,-0.5426318677275046,0.3931629267339251,1
-0.48458296082111385,1,-1.1054124329359039,2,10,1,0.6025565072101781,3,0.7572289416854648,1.418860993120658,-1.5325116970292736,-0.7091456632623327,-1.2989189990351493,0
1.0051201035321442,0,1.094956446609745,2,9,0,1.7136420177117306,5,1.1456635614948256,-1.389513479877824,0.5702536466460458,-0.9695376068970435,1.7006807784645734,1
-0.03391648757138871,0,1.5364184678687465,6,7,1,1.000051661506893,4,1.090007257760947,-0.6874198616282035,0.2439624726274618,1.587442755400122,-1.2989189990351493,1
-0.7575043041563493,1,-0.5626085011363147,1,0,2,1.6195011327965745,4,-0.043989930816828254,0.01467375662141701,-0.06420141394564535,0.3557203378122472,0.3162501119262399,1
0.44755795774643226,1,0.11207873890102626,4,5,0,0.6776349642945974,3,-0.4556146771819717,1.418860993120658,0.6427627964279534,-0.6700868717171261,0.8546398155800363,0
-1.2821276671257396,1,0.5577054962096405,5,4,3,0.5616081094378829,5,0.9253573592148896,0.7167673748710374,0.7696538085462916,0.8429273691919298,-0.6836164805736676,1
1.1528563154091227,0,-1.4510855250538008,1,0,0,0.89861256129211,0,-0.4776452974099652,0.01467375662141701,-1.296856960238074,-0.718739050659401,1.3930295192338327,1
-1.0109819994140257,1,-0.012863342587370034,4,9,3,-1.0927400135212282,1,-1.4249619672136895,-0.6874198616282035,-0.7167837619828135,0.016182948151723265,-0.45287803615061206,0
-0.5081994466139481,0,-0.47653728944430834,1,10,2,1.048593835524932,1,1.252338143651426,0.7167673748710374,0.49774449686413824,-1.620860086962287,-0.9912677398044084,1
0.6897601127947479,0,1.3004167583906638,2,5,2,1.6189697786103388,5,-0.35357812033652763,0.01467375662141701,-1.2606023853471202,1.1906876623356548,-1.60657025826589,1
-0.18511526691423383,1,1.315687457239246,4,5,0,0.37484771692382185,4,-1.2742261446011016,-1.389513479877824,-0.4811290251916138,1.567570738649052,-0.6836164805736676,1
1.2228179349758648,1,0.704859503295974,2,2,1,-1.7049109350145473,0,0.5125731065219572,0.7167673748710374,1.023435832782968,1.256470890201266,-0.1452267769198713,1
-1.117522536825308,0,0.5479877787605429,6,7,3,-1.49760047718753,2,1.3590127258080267,-0.6874198616282035,1.3859815816925058,-1.1237170472070694,0.9315526303877215,1
0.5281736310543027,0,0.8186956219854019,3,8,2,-0.9332647355899985,3,1.2592951816181606,0.7167673748710374,1.059690407673922,1.1177093939222427,0.3931629267339251,1
-1.7127290058296731,1,-0.45710185454611324,3,2,0,-0.04349171403860477,2,0.19254936005215542,-1.389513479877824,-0.4448744503006601,-0.5210467460841008,1.0084654451954067,1
0.17943093859470455,1,-0.32383030095849047,0,8,2,-0.311897492133957,0,-1.429599992524846,1.418860993120658,-0.3542380130732756,1.4980186800203068,1.3930295192338327,1
0.25427566612613056,1,0.1939852145434195,2,7,0,1.6504519357476575,1,0.6876585620181166,1.418860993120658,1.6216363184837055,-0.685162194769662,1.7006807784645734,0
0.3482089066104113,0,1.5280889957695196,2,4,3,1.533762623349613,2,0.38154889148178495,1.418860993120658,-1.0793295108923513,-1.4036383866143836,-0.22213959172755648,1
0.2580045849355254,0,0.7853777335884964,6,5,0,-0.3848912130733224,0,-1.0052206765540224,-1.389513479877824,-1.4237479723564122,1.2122727839790588,-1.222006184227464,1
-0.1203918904368797,1,0.18426749709432194,0,10,3,1.0087937489040235,1,1.3972764346250681,0.01467375662141701,-1.4056206849109352,-1.3104454804714343,-0.06831396211218609,1
-0.4152428277226041,0,0.9464141941735408,3,4,2,0.46063577572704684,4,-1.4342380178360026,-1.389513479877824,0.00830773583626221,0.14500843605521163,1.7006807784645734,1
-1.165110643535681,0,-0.44044291034766053,3,9,3,-0.9040148058722145,2,-0.4382220822651346,0.7167673748710374,-0.5355108875280445,-0.42202928330721745,0.3931629267339251,1
-1.5820392799385,1,0.8075896591864337,4,9,3,1.4837530557497738,4,-1.4064098659690634,0.01467375662141701,0.3164716224093694,0.883356644651003,-0.22213959172755648,1
1.2722705010909352,0,-0.3016183753605533,4,6,1,-0.847163378327908,1,1.4366996497698987,1.418860993120658,0.7696538085462916,0.8559469663736652,0.7008141859646659,1
-0.2928987772619813,1,-0.7569628501182648,5,10,2,1.27263616624683,5,-1.6128019923155295,-1.389513479877824,1.694145468265613,0.9491398725166141,-0.2990524065352417,1
-0.8508160581723976,1,0.3883395635253694,6,9,3,0.46506880432070447,1,-0.25502008247445107,-0.6874198616282035,-1.0249476485559206,-1.4930624619941986,0.3931629267339251,1
0.7451611922486148,0,0.6562709160504868,3,8,1,0.4077602502250321,1,1.2616141942737393,1.418860993120658,0.8421629583281992,1.2311169377947286,0.1624244823108695,1
0.24877107169321427,0,-0.13364068802615345,5,6,1,1.1618150785826242,0,-0.8614418919081692,-0.6874198616282035,0.37085348474580004,-0.11229991877329845,-0.06831396211218609,1
-1.4919237420447902,1,0.23563257503955176,1,3,3,-0.0323429160802326,0,-1.3704651698076,0.01467375662141701,1.4403634440289366,-0.958916356564575,-1.60657025826589,1
0.8851732151632753,0,0.681259332348166,2,1,0,1.213745695932701,3,-1.293937752173517,1.418860993120658,0.7696538085462916,-0.6858474367265954,-0.1452267769198713,0
0.9079018631443488,1,0.9366964767244432,4,3,3,0.16171472773819734,0,-0.3269094747973774,-1.389513479877824,-0.7349110494282903,1.3828980312554875,-1.2989189990351493,0
-1.408999690426342,0,1.3809349886831863,1,1,0,1.6693165517514428,5,-0.24458452552434887,-0.6874198616282035,1.023435832782968,-1.6893842826556318,0.7777270007723511,0
0.5719440351741046,0,-0.4973609696923745,4,9,3,0.5424213262188583,5,0.7618669669966214,-1.389513479877824,0.552126359200569,1.0368508430040957,1.4699423340415179,1
0.20748661344634228,0,1.5752893376651362,0,6,2,-0.4496553064947355,4,-0.9078221450197348,1.418860993120658,-1.0068203611104436,1.4555336786904332,-1.5296574434582049,1
-0.12873756586743015,1,0.48412849266647356,2,5,1,0.9013767212950355,1,0.7062106632627427,-1.389513479877824,1.204708707237737,-0.853046474218357,0.08551166750318431,1
0.5866821428493321,0,1.0061087442179968,5,2,3,0.021750135432696403,0,1.7393308013228632,1.418860993120658,0.5158717843096151,1.106402901632841,-0.837442110189038,1
-0.8227603833207598,1,0.7006947672463606,5,8,3,1.0494267274278852,3,1.2708902448960522,0.7167673748710374,1.4766180189198903,-1.157979145053742,-1.3758318138428345,1
-0.3364916138194311,1,-1.0137882398444131,4,5,3,1.1446459374386933,0,0.4754689040327048,-1.389513479877824,-0.5898927498644752,-1.654436942852026,-0.06831396211218609,1
0.22009391037334405,1,-1.4788504320512226,3,1,0,0.393136249361398,3,1.534098181304186,0.7167673748710374,0.17145332284555423,0.3615448944461816,-0.22213959172755648,1
0.37990471649026786,0,0.7937072056877227,6,0,2,1.279039215549834,1,1.711502649455924,-0.6874198616282035,-1.5687662719202273,0.5040752214883392,0.7777270007723511,1
0.9395976730242054,1,0.04683120745708603,5,9,2,-0.347742499010148,4,0.248205663786034,-1.389513479877824,1.4403634440289366,-1.1956674526850817,-1.4527446286505197,1
-1.6150668465359976,1,0.7104124846954581,0,0,3,-1.5486685115807057,4,-0.7837549679462971,-1.389513479877824,1.4041088691379828,0.04599097327832821,0.2393372971185547,0
-1.1294195635029014,0,-0.07255789263182609,0,10,1,0.5518542126179059,5,1.4471352067200007,-0.6874198616282035,1.240963282128691,-0.3891376693744121,-0.5297908509582973,0
0.6884283560771068,1,-0.6431267314288369,3,1,1,0.9051519195246016,0,1.2013198652287038,-1.389513479877824,0.7515265211008147,-1.4485217347935244,-0.22213959172755648,1
-0.8898809218898678,1,-0.7375274152200698,0,4,3,-1.4951395900927864,0,-1.4411950558027373,1.418860993120658,0.7877810959917685,0.029545166311925542,1.0084654451954067,0
0.21858458609335088,0,0.8075896591864337,6,9,0,0.927563266881796,5,1.5213436116985055,0.7167673748710374,-0.19109242606398358,0.2947338036451702,-0.2990524065352417,1
-1.240044154848283,1,-0.7666805675673624,2,5,1,0.47034725675566996,5,-0.46141220882091727,0.01467375662141701,0.3164716224093694,-0.9657687761339095,0.6239013711569807,1
0.8721219993303931,0,0.7534480905414617,4,2,2,-1.3437971545556011,4,-0.6156265504168724,1.418860993120658,-1.296856960238074,0.8247684573331934,1.6237679636568882,0
-1.3982568529040376,1,-0.3946308138019151,0,3,1,0.1260102713706299,4,-0.5414181454383676,0.01467375662141701,-1.7137845714840425,-1.4611987109967932,-1.5296574434582049,1
1.1072214518846233,1,0.9478024395234116,2,4,1,-1.3704119068359857,4,-0.6225835883836073,-0.6874198616282035,-0.626147324755429,0.17790004998801723,-0.6067036657659824,1
1.1599590179032082,0,-1.2317427597741715,3,3,3,-0.6316485496586995,2,0.059206132356404935,-0.6874198616282035,-0.19109242606398358,-0.6704294926955929,-0.9143549249967232,1
-0.5284421487220918,1,-1.0165647305441554,4,8,1,1.0423469534537322,2,0.28067184096412995,-1.389513479877824,-1.3512388225745047,-0.21577145427024938,-0.5297908509582973,1
-1.6721548178322099,1,0.6534944253507442,3,2,3,-1.398012055069147,2,-0.25502008247445107,1.418860993120658,-1.6594027091476118,1.3513769012365486,1.2392038896184623,1
1.3556384716152636,1,0.21758538549122797,4,4,2,-0.15353697831913354,5,-0.30024082925822726,0.01467375662141701,0.08081688561816977,0.5856190143634195,1.3930295192338327,1
-1.0212809180304496,0,-1.0193412212438975,6,6,1,0.3542673821597634,2,0.8291183340083914,0.7167673748710374,-0.6805291870918596,-1.1997789044266824,1.546855148849203,1
0.7567918675826798,0,1.4059234049808655,0,6,3,1.5161461884059477,0,-1.7252741061110757,1.418860993120658,0.715271946209861,1.3267081907869445,-1.6834830730735753,1
0.9593964562264687,0,-0.7694570582671045,0,5,3,0.8108049324232756,5,1.558447814187758,-0.6874198616282035,0.6065082215369996,-0.432650533639686,0.7008141859646659,1
-1.4376768517462122,0,-0.26552399626390544,4,8,2,-1.2645476827886615,0,0.7491123973909409,1.418860993120658,-0.3361107256277987,-0.5405761418567042,-1.145093369419779,1
-0.16176513246492774,0,-1.0248942026433818,2,6,1,1.6145562227208932,5,0.724762764507369,0.7167673748710374,0.49774449686413824,0.008302665646988462,-0.2990524065352417,0
0.394287689040791,1,-0.38074836030320447,2,1,0,-0.0890925457252891,1,-0.2677746520801315,1.418860993120658,0.7333992336553379,-1.0065406725714496,0.2393372971185547,1
0.36996093299854815,0,-0.021192814686596784,2,3,1,-0.46472775795241295,0,1.6233801685439495,-1.389513479877824,0.3889807721912769,1.422299443779161,1.3930295192338327,1
-1.5857681987478949,0,-0.7028212814732929,1,1,3,-1.3011114445292526,5,-1.7345501567333887,0.7167673748710374,-0.6442746122009059,-0.10681798311783097,-0.1452267769198713,1
0.051759861263517656,0,0.9422494581239275,5,9,3,1.4917522884010528,3,-1.4701827139974657,0.01467375662141701,1.204708707237737,-0.3607001281616738,-0.06831396211218609,1
0.7307782196980916,1,-0.35992468005513834,5,8,2,0.28657042956526657,5,1.0610195995662186,-0.6874198616282035,-0.1729651386185067,-1.1240596681855362,-0.9143549249967232,1
